$GPGGA,103524.60,2236.2401031,N,11359.9419026,E,4,25,1.8,63.5820,M,0.000,M,0.600,0000*7C
$GPGGA,103524.70,2236.2398406,N,11359.9418924,E,4,25,1.8,63.6053,M,0.000,M,0.700,0000*7E
$GPGGA,103524.80,2236.2395710,N,11359.9418844,E,4,25,1.8,63.5966,M,0.000,M,0.800,0000*7C
$GPGGA,103524.90,2236.2393002,N,11359.9418818,E,4,25,1.8,63.6116,M,0.000,M,0.900,0000*7B
$GPGGA,103525.00,2236.2390228,N,11359.9418824,E,4,25,1.8,63.5949,M,0.000,M,1.000,0000*7C
$GPGGA,103525.10,2236.2387382,N,11359.9418857,E,4,25,1.8,63.5887,M,0.000,M,1.100,0000*7C
$GPGGA,103525.20,2236.2384577,N,11359.9418850,E,5,24,1.8,63.8430,M,0.000,M,1.200,0000*79
$GPGGA,103525.30,2236.2381534,N,11359.9419149,E,4,23,1.8,63.5435,M,0.000,M,1.300,0000*75
$GPGGA,103525.40,2236.2378621,N,11359.9419298,E,5,24,1.8,63.7460,M,0.000,M,1.400,0000*7F
$GPGGA,103525.50,2236.2375337,N,11359.9419641,E,4,24,1.8,63.5475,M,0.000,M,1.500,0000*77
$GPGGA,103525.60,2236.2372318,N,11359.9420032,E,4,25,1.8,63.5127,M,0.000,M,1.600,0000*76
$GPGGA,103525.70,2236.2369031,N,11359.9421080,E,4,25,1.8,63.5959,M,0.000,M,1.700,0000*7D
$GPGGA,103525.80,2236.2365804,N,11359.9421450,E,4,25,1.8,63.5629,M,0.000,M,1.800,0000*7E
$GPGGA,103525.90,2236.2362629,N,11359.9421605,E,4,25,1.8,63.4373,M,0.000,M,1.900,0000*71
$GPGGA,103526.00,2236.2359374,N,11359.9422136,E,5,25,1.8,63.4345,M,0.000,M,2.000,0000*74
$GPGGA,103526.10,2236.2356059,N,11359.9423123,E,5,25,1.8,63.4655,M,0.000,M,0.100,0000*74
$GPGGA,103526.20,2236.2352720,N,11359.9424052,E,4,25,1.8,63.5142,M,0.000,M,0.200,0000*78
$GPGGA,103526.30,2236.2349425,N,11359.9424855,E,4,23,1.8,63.4252,M,0.000,M,0.300,0000*7E
$GPGGA,103526.40,2236.2346020,N,11359.9425732,E,4,23,1.8,63.4132,M,0.000,M,0.400,0000*7A
$GPGGA,103526.50,2236.2342607,N,11359.9426730,E,5,23,1.8,63.4113,M,0.000,M,0.500,0000*7E
$GPGGA,103526.60,2236.2339287,N,11359.9427581,E,5,24,1.8,63.3507,M,0.000,M,0.600,0000*76
$GPGGA,103526.70,2236.2335867,N,11359.9428706,E,5,24,1.8,63.3633,M,0.000,M,0.700,0000*78
$GPGGA,103526.80,2236.2332415,N,11359.9430022,E,5,23,1.8,63.3791,M,0.000,M,0.800,0000*70
$GPGGA,103526.90,2236.2328972,N,11359.9431194,E,5,23,1.8,63.3760,M,0.000,M,0.900,0000*74
$GPGGA,103527.00,2236.2325738,N,11359.9432228,E,4,23,1.8,63.3477,M,0.000,M,1.000,0000*7A
$GPGGA,103527.10,2236.2322224,N,11359.9433627,E,4,23,1.8,63.2819,M,0.000,M,0.100,0000*7B
$GPGGA,103527.20,2236.2318932,N,11359.9434619,E,4,22,1.8,63.3016,M,0.000,M,0.200,0000*73
$GPGGA,103527.30,2236.2315576,N,11359.9435782,E,4,24,1.8,63.2938,M,0.000,M,0.300,0000*72
$GPGGA,103527.40,2236.2312248,N,11359.9436773,E,4,25,1.8,63.2438,M,0.000,M,0.400,0000*7E
$GPGGA,103527.50,2236.2309020,N,11359.9436300,E,4,25,1.8,62.9430,M,0.000,M,0.500,0000*7A
$GPGGA,103527.60,2236.2306012,N,11359.9437310,E,4,25,1.8,62.8454,M,0.000,M,0.600,0000*77
$GPGGA,103527.70,2236.2302890,N,11359.9438474,E,4,25,1.8,62.7808,M,0.000,M,0.700,0000*71
$GPGGA,103527.80,2236.2299564,N,11359.9439323,E,4,25,1.8,62.7838,M,0.000,M,0.800,0000*73
$GPGGA,103527.90,2236.2297774,N,11359.9440166,E,5,25,1.8,62.6802,M,0.000,M,0.900,0000*7A
$GPGGA,103528.00,2236.2292923,N,11359.9441039,E,4,24,1.8,62.6321,M,0.000,M,1.000,0000*7D
$GPGGA,103528.10,2236.2289811,N,11359.9441883,E,4,24,1.8,62.7217,M,0.000,M,0.100,0000*7A
$GPGGA,103528.20,2236.2286880,N,11359.9442484,E,4,24,1.8,62.7116,M,0.000,M,0.200,0000*77
$GPGGA,103528.30,2236.2283825,N,11359.9443091,E,4,24,1.8,62.7237,M,0.000,M,0.300,0000*7C
$GPGGA,103528.40,2236.2280973,N,11359.9443553,E,5,22,1.8,62.6286,M,0.000,M,0.400,0000*7A
$GPGGA,103528.50,2236.2277864,N,11359.9443719,E,4,22,1.8,62.7205,M,0.000,M,0.500,0000*72
$GPGGA,103528.60,2236.2274895,N,11359.9443805,E,4,23,1.8,62.7072,M,0.000,M,0.600,0000*7E
$GPGGA,103528.70,2236.2271844,N,11359.9443836,E,4,23,1.8,62.8132,M,0.000,M,0.700,0000*7D
$GPGGA,103528.80,2236.2268968,N,11359.9443757,E,4,23,1.8,62.8211,M,0.000,M,0.800,0000*70
$GPGGA,103528.90,2236.2266110,N,11359.9443514,E,4,23,1.8,62.8158,M,0.000,M,0.900,0000*72
$GPGGA,103529.00,2236.2263289,N,11359.9443216,E,4,23,1.8,62.8290,M,0.000,M,1.000,0000*76
$GPGGA,103529.10,2236.2260544,N,11359.9442626,E,4,23,1.8,62.8124,M,0.000,M,0.100,0000*78
$GPGGA,103529.20,2236.2257821,N,11359.9441880,E,4,21,1.8,62.7281,M,0.000,M,0.200,0000*72
$GPGGA,103529.30,2236.2255032,N,11359.9441321,E,4,22,1.8,62.6932,M,0.000,M,0.300,0000*7B
$GPGGA,103529.40,2236.2252212,N,11359.9440659,E,4,23,1.8,62.7126,M,0.000,M,0.400,0000*7A
$GPGGA,103529.50,2236.2249246,N,11359.9439990,E,4,23,1.8,62.7384,M,0.000,M,0.500,0000*7F
$GPGGA,103529.60,2236.2246345,N,11359.9439546,E,4,23,1.8,62.9130,M,0.000,M,0.600,0000*76
$GPGGA,103529.70,2236.2243538,N,11359.9438457,E,5,23,1.8,62.8690,M,0.000,M,0.700,0000*72
$GPGGA,103529.80,2236.2241059,N,11359.9437381,E,4,23,1.8,62.8947,M,0.000,M,0.800,0000*75
$GPGGA,103529.90,2236.2238259,N,11359.9436092,E,4,23,1.8,62.8900,M,0.000,M,0.900,0000*7A
$GPGGA,103530.00,2236.2235604,N,11359.9434768,E,4,23,1.8,62.8869,M,0.000,M,1.000,0000*7C
$GPGGA,103530.10,2236.2232891,N,11359.9433382,E,4,23,1.8,62.8773,M,0.000,M,0.100,0000*7B
$GPGGA,103530.20,2236.2230190,N,11359.9431953,E,4,22,1.8,62.8858,M,0.000,M,0.200,0000*72
$GPGGA,103530.30,2236.2227588,N,11359.9430326,E,4,23,1.8,62.9006,M,0.000,M,0.300,0000*73
$GPGGA,103530.40,2236.2226070,N,11359.9428804,E,5,24,1.8,63.0005,M,0.000,M,0.400,0000*7F
$GPGGA,103530.50,2236.2223132,N,11359.9426833,E,5,24,1.8,62.9475,M,0.000,M,0.500,0000*7C
$GPGGA,103530.60,2236.2220910,N,11359.9425032,E,5,24,1.8,63.0045,M,0.000,M,0.600,0000*72
$GPGGA,103530.70,2236.2218278,N,11359.9422947,E,5,24,1.8,62.9691,M,0.000,M,0.700,0000*77
$GPGGA,103530.80,2236.2216055,N,11359.9420998,E,5,24,1.8,62.9824,M,0.000,M,0.800,0000*74
$GPGGA,103530.90,2236.2213957,N,11359.9418888,E,5,24,1.8,63.0003,M,0.000,M,0.900,0000*74
$GPGGA,103531.00,2236.2210892,N,11359.9416372,E,5,24,1.8,62.8941,M,0.000,M,1.000,0000*79
$GPGGA,103531.10,2236.2208320,N,11359.9414196,E,4,24,1.8,62.8952,M,0.000,M,0.100,0000*7A
$GPGGA,103531.20,2236.2206455,N,11359.9412075,E,4,24,1.8,62.7799,M,0.000,M,0.200,0000*7D
$GPGGA,103531.30,2236.2204349,N,11359.9409848,E,4,24,1.8,62.6417,M,0.000,M,0.300,0000*7D
$GPGGA,103531.40,2236.2202531,N,11359.9407769,E,4,24,1.8,62.6573,M,0.000,M,0.400,0000*73
$GPGGA,103531.50,2236.2200870,N,11359.9405377,E,4,25,1.8,62.6724,M,0.000,M,0.500,0000*71
$GPGGA,103531.60,2236.2199427,N,11359.9403061,E,5,25,1.8,62.6453,M,0.000,M,0.600,0000*7C
$GPGGA,103531.70,2236.2197882,N,11359.9400504,E,4,25,1.8,62.7639,M,0.000,M,0.700,0000*7A
$GPGGA,103531.80,2236.2196669,N,11359.9397936,E,4,25,1.8,62.7907,M,0.000,M,0.800,0000*76
$GPGGA,103531.90,2236.2195487,N,11359.9395418,E,4,25,1.8,62.8112,M,0.000,M,0.900,0000*77
$GPGGA,103532.00,2236.2194442,N,11359.9392983,E,4,25,1.8,62.8432,M,0.000,M,1.000,0000*72
$GPGGA,103532.10,2236.2194468,N,11359.9390398,E,4,25,1.8,63.0483,M,0.000,M,0.100,0000*7A
$GPGGA,103532.20,2236.2193115,N,11359.9388376,E,4,25,1.8,63.1307,M,0.000,M,0.200,0000*71
$GPGGA,103532.30,2236.2193013,N,11359.9385171,E,4,25,1.8,63.0252,M,0.000,M,0.300,0000*7E
$GPGGA,103532.40,2236.2192496,N,11359.9382420,E,4,25,1.8,63.0173,M,0.000,M,0.400,0000*70
$GPGGA,103532.50,2236.2192105,N,11359.9379542,E,4,25,1.8,63.0093,M,0.000,M,0.500,0000*71
